#,EDO,SERIAL,EQUIPO / ACTIVO,TIPO,DIAMETRO,TIPO,CONEXIÓN,PRESION,X,DIAMETRO,TIPO,CONEXIÓN,PRESION,X,DIAMETRO,TIPO,CONEXIÓN,PRESION,P.T.,SERVICIO,A / L,TEMP,D. EXT,PESO,PROPIEDAD,NOMENCLATURA FLEJE,L. FLEJE,,UNION
883,ON,PCT-24-4206-90-098,PCT-90-180,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-098 / PCT-90-180 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
884,ON,PCT-24-4206-90-099,PCT-90-181,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-099 / PCT-90-181 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
885,ON,PCT-24-4206-90-100,PCT-90-182,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-100 / PCT-90-182 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
886,ON,PCT-24-4206-90-101,PCT-90-183,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-101 / PCT-90-183 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
887,ON,PCT-24-4206-90-102,PCT-90-184,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-102 / PCT-90-184 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
888,ON,PCT-24-4206-90-103,PCT-90-185,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-103 / PCT-90-185 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
889,ON,PCT-24-4206-90-104,PCT-90-186,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-104 / PCT-90-186 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
890,ON,PCT-24-4206-90-105,PCT-90-187,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-105 / PCT-90-187 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
891,ON,PCT-24-4206-90-106,PCT-90-188,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-106 / PCT-90-188 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
892,ON,PCT-24-4206-90-107,PCT-90-189,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-107 / PCT-90-189 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
893,ON,PCT-24-4206-90-108,PCT-90-190,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-108 / PCT-90-190 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
894,ON,PCT-24-4206-90-109,PCT-90-191,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-109 / PCT-90-191 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
895,ON,PCT-24-4206-90-110,PCT-90-192,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-110 / PCT-90-192 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
896,ON,PCT-24-4206-90-111,PCT-90-193,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-111 / PCT-90-193 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
897,ON,PCT-24-4206-90-112,PCT-90-194,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-112 / PCT-90-194 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
898,ON,PCT-24-4206-90-113,PCT-90-195,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-113 / PCT-90-195 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
899,ON,PCT-24-4206-90-114,PCT-90-196,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-114 / PCT-90-196 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
900,ON,PCT-24-4206-90-115,PCT-90-197,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-115 / PCT-90-197 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
901,ON,PCT-24-4206-90-116,PCT-90-198,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-116 / PCT-90-198 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
902,ON,PCT-24-4206-90-117,PCT-90-199,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-117 / PCT-90-199 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
903,ON,PCT-24-4206-90-118,PCT-90-200,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-118 / PCT-90-200 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
904,ON,PCT-24-4206-90-119,PCT-90-201,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-119 / PCT-90-201 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
905,ON,PCT-24-4206-90-120,PCT-90-202,90,4      ,206,M,2000,X,4      ,206,H,2000,NA,NA,NA,NA,NA,2000,H2S,N/A,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-90-120 / PCT-90-202 / MAWP 2000 / H2S / TEMP -29 - 121 C,17  1/4 ,,
906,TRANSITO,PCT-24-4206-1-001,PCT-PUP-0317,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-001 / PCT-PUP-0317 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
907,TRANSITO,PCT-24-4206-1-002,PCT-PUP-0318,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-002 / PCT-PUP-0318 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
908,TRANSITO,PCT-24-4206-1-003,PCT-PUP-0319,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-003 / PCT-PUP-0319 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
909,TRANSITO,PCT-24-4206-1-004,PCT-PUP-0320,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-004 / PCT-PUP-0320 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
910,TRANSITO,PCT-24-4206-1-005,PCT-PUP-0321,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-005 / PCT-PUP-0321 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
911,TRANSITO,PCT-24-4206-1-006,PCT-PUP-0322,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-006 / PCT-PUP-0322 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
912,TRANSITO,PCT-24-4206-1-007,PCT-PUP-0323,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-007 / PCT-PUP-0323 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
913,TRANSITO,PCT-24-4206-1-008,PCT-PUP-0324,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-008 / PCT-PUP-0324 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
914,TRANSITO,PCT-24-4206-1-009,PCT-PUP-0325,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-009 / PCT-PUP-0325 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
915,TRANSITO,PCT-24-4206-1-010,PCT-PUP-0326,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-010 / PCT-PUP-0326 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
916,TRANSITO,PCT-24-4206-1-011,PCT-PUP-0327,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-011 / PCT-PUP-0327 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
917,TRANSITO,PCT-24-4206-1-012,PCT-PUP-0328,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-012 / PCT-PUP-0328 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
918,TRANSITO,PCT-24-4206-1-013,PCT-PUP-0329,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-013 / PCT-PUP-0329 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
919,TRANSITO,PCT-24-4206-1-014,PCT-PUP-0330,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-014 / PCT-PUP-0330 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
920,TRANSITO,PCT-24-4206-1-015,PCT-PUP-0331,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-015 / PCT-PUP-0331 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
921,TRANSITO,PCT-24-4206-1-016,PCT-PUP-0332,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-016 / PCT-PUP-0332 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
922,TRANSITO,PCT-24-4206-1-017,PCT-PUP-0333,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-017 / PCT-PUP-0333 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
923,TRANSITO,PCT-24-4206-1-018,PCT-PUP-0334,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-018 / PCT-PUP-0334 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
924,TRANSITO,PCT-24-4206-1-019,PCT-PUP-0335,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-019 / PCT-PUP-0335 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
925,TRANSITO,PCT-24-4206-1-020,PCT-PUP-0336,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-020 / PCT-PUP-0336 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
926,TRANSITO,PCT-24-4206-1-021,PCT-PUP-0337,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-021 / PCT-PUP-0337 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
927,TRANSITO,PCT-24-4206-1-022,PCT-PUP-0338,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-022 / PCT-PUP-0338 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
928,TRANSITO,PCT-24-4206-1-023,PCT-PUP-0339,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-023 / PCT-PUP-0339 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
929,TRANSITO,PCT-24-4206-1-024,PCT-PUP-0340,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-024 / PCT-PUP-0340 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
930,TRANSITO,PCT-24-4206-1-025,PCT-PUP-0341,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-025 / PCT-PUP-0341 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
931,TRANSITO,PCT-24-4206-1-026,PCT-PUP-0342,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-026 / PCT-PUP-0342 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
932,TRANSITO,PCT-24-4206-1-027,PCT-PUP-0343,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-027 / PCT-PUP-0343 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
933,TRANSITO,PCT-24-4206-1-028,PCT-PUP-0344,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-028 / PCT-PUP-0344 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
934,TRANSITO,PCT-24-4206-1-029,PCT-PUP-0345,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-029 / PCT-PUP-0345 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
935,TRANSITO,PCT-24-4206-1-030,PCT-PUP-0346,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,1      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-1-030 / PCT-PUP-0346 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
936,TRANSITO,PCT-24-4206-2-001,PCT-PUP-0347,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-001 / PCT-PUP-0347 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
937,TRANSITO,PCT-24-4206-2-002,PCT-PUP-0348,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-002 / PCT-PUP-0348 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
938,TRANSITO,PCT-24-4206-2-003,PCT-PUP-0349,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-003 / PCT-PUP-0349 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
939,TRANSITO,PCT-24-4206-2-004,PCT-PUP-0350,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-004 / PCT-PUP-0350 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
940,TRANSITO,PCT-24-4206-2-005,PCT-PUP-0351,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-005 / PCT-PUP-0351 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
941,TRANSITO,PCT-24-4206-2-006,PCT-PUP-0352,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-006 / PCT-PUP-0352 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
942,TRANSITO,PCT-24-4206-2-007,PCT-PUP-0353,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-007 / PCT-PUP-0353 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
943,TRANSITO,PCT-24-4206-2-008,PCT-PUP-0354,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-008 / PCT-PUP-0354 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
944,TRANSITO,PCT-24-4206-2-009,PCT-PUP-0355,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-009 / PCT-PUP-0355 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
945,TRANSITO,PCT-24-4206-2-010,PCT-PUP-0356,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-010 / PCT-PUP-0356 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
946,TRANSITO,PCT-24-4206-2-011,PCT-PUP-0357,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-011 / PCT-PUP-0357 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
947,TRANSITO,PCT-24-4206-2-012,PCT-PUP-0358,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-012 / PCT-PUP-0358 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
948,TRANSITO,PCT-24-4206-2-013,PCT-PUP-0359,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-013 / PCT-PUP-0359 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
949,TRANSITO,PCT-24-4206-2-014,PCT-PUP-0360,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-014 / PCT-PUP-0360 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
950,TRANSITO,PCT-24-4206-2-015,PCT-PUP-0361,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-015 / PCT-PUP-0361 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
951,TRANSITO,PCT-24-4206-2-016,PCT-PUP-0362,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-016 / PCT-PUP-0362 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
952,TRANSITO,PCT-24-4206-2-017,PCT-PUP-0363,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-017 / PCT-PUP-0363 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
953,TRANSITO,PCT-24-4206-2-018,PCT-PUP-0364,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-018 / PCT-PUP-0364 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
954,TRANSITO,PCT-24-4206-2-019,PCT-PUP-0365,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-019 / PCT-PUP-0365 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
955,TRANSITO,PCT-24-4206-2-020,PCT-PUP-0366,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-020 / PCT-PUP-0366 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
956,TRANSITO,PCT-24-4206-2-021,PCT-PUP-0367,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-021 / PCT-PUP-0367 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
957,TRANSITO,PCT-24-4206-2-022,PCT-PUP-0368,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-022 / PCT-PUP-0368 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
958,TRANSITO,PCT-24-4206-2-023,PCT-PUP-0369,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-023 / PCT-PUP-0369 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
959,TRANSITO,PCT-24-4206-2-024,PCT-PUP-0370,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-024 / PCT-PUP-0370 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
960,TRANSITO,PCT-24-4206-2-025,PCT-PUP-0371,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-025 / PCT-PUP-0371 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
961,TRANSITO,PCT-24-4206-2-026,PCT-PUP-0372,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-026 / PCT-PUP-0372 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
962,TRANSITO,PCT-24-4206-2-027,PCT-PUP-0373,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-027 / PCT-PUP-0373 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
963,TRANSITO,PCT-24-4206-2-028,PCT-PUP-0374,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-028 / PCT-PUP-0374 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
964,TRANSITO,PCT-24-4206-2-029,PCT-PUP-0375,TUBO,4      ,206,M,1440,X,4      ,206,H,1440,NA,NA,NA,NA,NA,1440,H2S,2      ,-29 - 121 C,14  1/4 ,,PCT,PCT-24-4206-2-029 / PCT-PUP-0375 / MAWP 1440 / H2S / TEMP -29 - 121 C,17  1/4 ,,
